desc_id,text_match_desc_ids,text_match_strings
mhh.c.illbk.15,mhh.f.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
mhh.c.illbk.15,mhh.b.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear"
mhh.c.illbk.15,mhh.b.illbk.15,"ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite. around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
bb515.1.comb.10,bb515.2.comb.23,"by R. Edwards, 142 New Bond Street"
bb515.1.comb.10,bb515.1.comb.04,"Pubd. June, 27, 1796, by R. Edwards"
bb515.1.comb.10,bb515.2.comb.22,by R. Edwards. 142 New Bond Street
bb515.1.comb.10,bb515.2.comb.12,"Pubd. June, 27, 1796, by R. Edwards"
bb515.1.comb.10,bb515.2.comb.04,"Pubd. June, 27, 1796, by R. Edwards"
bb515.1.comb.10,bb515.2.comb.10,"inv. & sc.<br>WB<br>London, Pubd. June, 27, 1796, by R. Edwards"
bb515.1.comb.10,bb515.1.comb.05,"Pubd. June, 27, 1796, by R. Edwards, 142 New Bond Street"
bb515.1.comb.10,bb515.2.comb.25,"by R. Edwards, 142 New Bond St"
bb515.1.comb.10,bb515.1.comb.22,by R. Edwards. 142 New Bond Street
bb515.1.comb.10,bb515.1.comb.25,"by R. Edwards, 142 New Bond St"
bb515.1.comb.10,bb515.2.comb.05,"Pubd. June, 27, 1796, by R. Edwards, 142 New Bond Street"
bb515.1.comb.10,bb515.1.comb.23,"by R. Edwards, 142 New Bond Street"
bb456.1.comeng.36,bb456.1.comeng.34,"Theogony.<br>Published by Longman, Hurst, Rees, Orme and Brown, London, Jan. 1, 1817"
bb456.1.comeng.36,bb456.1.comeng.22,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.12,"Published by Longman, Hurst, Rees, Orme and Brown, London, Jan. 1, 1817"
bb456.1.comeng.36,bb456.1.comeng.28,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.30,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.23,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.24,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.32,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.33,"Elton's Hesiod_Theogony.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.36,bb456.1.comeng.35,"Theogony.<br>Published by Longman, Hurst, Rees, Orme and Brown, London, Jan. 1, 1817"
songsie.aa.illbk.21,songsie.c.illbk.26,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away.<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.c.illbk.26,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries,<br>And walking round the fold"
songsie.aa.illbk.21,songsie.c.illbk.26,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,songsie.c.illbk.26,"e after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever.<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,s-inn.g.illbk.17,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,s-inn.g.illbk.17,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries,<br>And walking round the fold"
songsie.aa.illbk.21,s-inn.g.illbk.17,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away,<br>From our immortal day.<br>And now beside thee bleating lamb,<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,s-inn.g.illbk.17,"e after thee and weep.<br>For wash'd in lifes river,<br>My bright mane for ever.<br>Shall shine like the gold,<br>As I guard o'er the fold"
songsie.aa.illbk.21,s-inn.l.illbk.27,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,s-inn.l.illbk.27,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries,<br>And walking round the fold"
songsie.aa.illbk.21,s-inn.l.illbk.27,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away,<br>From our immortal day.<br>And now beside thee bleating lamb,<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,s-inn.l.illbk.27,"e after thee and weep.<br>For wash'd in lifes river,<br>My bright mane for ever.<br>Shall shine like the gold,<br>As I guard o'er the fold"
songsie.aa.illbk.21,songsie.r.illbk.21,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.r.illbk.21,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries.<br>And walking round the fold"
songsie.aa.illbk.21,songsie.r.illbk.21,"Saying: wrath by his meekness<br>And by his health. sickness.<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,songsie.r.illbk.21,"e after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever.<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,songsie.b.illbk.26,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.b.illbk.26,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries.<br>And walking round the fold"
songsie.aa.illbk.21,songsie.b.illbk.26,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb,<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,songsie.b.illbk.26,"e after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever.<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,s-inn.b.illbk.31,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,s-inn.b.illbk.31,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries,<br>And walking round the fold"
songsie.aa.illbk.21,s-inn.b.illbk.31,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away,<br>From our immortal day.<br>And now beside thee bleating lamb,<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,s-inn.b.illbk.31,"e after thee and weep.<br>For wash'd in lifes river,<br>My bright mane for ever.<br>Shall shine like the gold,<br>As I guard o'er the fold"
songsie.aa.illbk.21,s-inn.u.illbk.17,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,s-inn.u.illbk.17,"The angels most heedful,<br>Recieve each mild spirit,<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries,<br>And walking round the fold"
songsie.aa.illbk.21,s-inn.u.illbk.17,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Graze after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever,<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,songsie.y.illbk.21,"21<br>When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.y.illbk.21,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes.<br>Shall flow with tears of gold:<br>And pitying the tender cries.<br>And walking round the fold"
songsie.aa.illbk.21,songsie.y.illbk.21,"Saying: wrath by his meekness<br>And by his health. sickness.<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,songsie.y.illbk.21,"e after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever.<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,songsie.a.illbk.12,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away,<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.a.illbk.12,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries.<br>And walking round the fold"
songsie.aa.illbk.21,songsie.a.illbk.12,"Saying: wrath by his meekness<br>And by his health. sickness,<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Gra"
songsie.aa.illbk.21,songsie.a.illbk.12,"e after thee and weep.<br>For wash'd in lifes river.<br>My bright mane for ever.<br>Shall shine like the gold.<br>As I guard o'er the fold"
songsie.aa.illbk.21,songsie.e.illbk.28,"When wolves and tygers howl for prey<br>They pitying stand and weep;<br>Seeking to drive their thirst away.<br>And keep them from the sheep.<br>But if they rush dreadful"
songsie.aa.illbk.21,songsie.e.illbk.28,"The angels most heedful,<br>Recieve each mild spirit.<br>New worlds to inherit.<br>And there the lions ruddy eyes,<br>Shall flow with tears of gold:<br>And pitying the tender cries.<br>And walking round the fold"
songsie.aa.illbk.21,songsie.e.illbk.28,"Saying: wrath by his meekness<br>And by his health. sickness.<br>Is driven away.<br>From our immortal day.<br>And now beside thee bleating lamb.<br>I can lie down and sleep;<br>Or think on him who bore thy name.<br>Graze after thee and weep.<br>For wash'd in life"
