primary_desc_id,match_desc_id,fragment
gates-sexes.d.illbk.05,gates-child.d.illbk.12,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-sexes.d.illbk.18,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-child.d.illbk.08,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-sexes.d.illbk.10,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-sexes.d.illbk.08,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-sexes.d.illbk.04,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-sexes.d.illbk.01,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.05,gates-child.d.illbk.18,Publishd by WBlake 17 May 1793
milton.b.illbk.31,milton.b.illbk.19,rd coming in the Clouds of Ololon
milton.b.illbk.31,milton.a.illbk.19,rd coming in the Clouds of Ololon
milton.b.illbk.31,milton.c.illbk.22,rd coming in the Clouds of Ololon
milton.b.illbk.31,milton.d.illbk.23,rd coming in the Clouds of Ololon
lt27jan1804.1.ltr.01,lt14jan1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham
lt27jan1804.1.ltr.01,lt7aug1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near<br>Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt27april1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt4dec1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt7april1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt12march1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near<br>Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt22june1804.1.ltr.01,re<br>Felpham near<br>Chichester<br>Sussex
lt27jan1804.1.ltr.01,lt22march1805.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
urizen.a.illbk.17,urizen.d.illbk.14,the globe of life blood trembl
urizen.a.illbk.17,urizen.c.illbk.13,the globe of life blood trembl
urizen.a.illbk.17,urizen.a.illbk.20,the globe of life blood trembl
urizen.a.illbk.17,urizen.b.illbk.16,the globe of life blood trembl
urizen.a.illbk.17,urizen.f.illbk.15,the globe of life blood trembl
urizen.a.illbk.17,urizen.g.illbk.16,the globe of life blood trembl
mhh.g.illbk.16,mhh.c.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.e.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.b.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.g.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.f.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.d.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.i.illbk.09,The weak in courage is strong in cunning
mhh.g.illbk.16,mhh.h.illbk.09,The weak in courage is strong in cunning
bb470.2.comb.01,bb470.1.comb.01,"Little TOM the Sailor<br>And does then the Ocean possess<br>The promising, brave, little youth,<br>Who display'd, in a scene of distress,<br>Such Tenderness, Courage, and Truth?<br>Little Tom is a Cottagers Son;<br>His years not amounting to ten!<br>But the Dawn of his Manhood begun<br>With a Soul like the noblest of Men.<br>In an Hospital, distant from Home,<br>He lost his unfortunate Sire;<br>And his Mother was tempted to roam,<br>But to see that kind Father expire.<br>To depart from her Cottage was hard;<br>To desert the dear dying was worse,<br>Tho'! She had an Ideot to guard,<br>And a sick little Infant to nurse.<br>The brave little Tom tried to chear<br>The Grief that He shudder'd to see:<br>""Go! Mother (He said) without Fear!<br>Go! and leave these poor creatures to me!<br>Go you my sick Father restore!<br>And I will take Care of these two:<br>I will not stir out of the Door,<br>For what without me could they do?<br>I will carefully dress them, and feed.<br>Go you our dear Father to save!<br>I will not desert them indeed:""<br>And Tom kept the promise he gave,<br>But his Mother a Widow came back;<br>Want and Sorrow her Portion must be;<br>And her Heart, on Necessity's Rack,<br>Has sent little Thomas to Sea.<br>O Sea! Thou grand Servant of God!<br>The Children of Britain defend!<br>As a braver the Deck never trod,<br>Little Thomas will find Thee a Friend:<br>And when He's aloft in the Shrouds,<br>If a Storm threats aloud to destroy,<br>His Fathers free Soul, in the Clouds,<br>Will watch o'er the venturous Boy:<br>I hear, when the Tempests appall,<br>That Spirit paternal exclaim<br>""O God! Thou Protector of All!<br>Let me shelter this dear little Frame!<br>A Defender, with Honour, his Due!<br>In the Man may his Country admire!<br>Since the Child was a Guardian so true<br>To the desolate Cot of his Sire.""<br>W. Blake"
bb470.2.comb.01,bb470.1.comb.01,"Printed for & Sold by the Widow Spicer of Folkstone<br>For the Benefit of her Orphans<br> October 5, 1800"
bb69.1.ms.01,bb69.1.ms.07,These Personifications are all brought
milton.a.illbk.26,jerusalem.e.illbk.73,The Sons of Los clothe them & feed
jerusalem.e.illbk.43,milton.c.illbk.38,bitter Death & of corroding Hell
jerusalem.e.illbk.43,milton.d.illbk.39,bitter Death & of corroding Hell
jerusalem.e.illbk.43,milton.b.illbk.35,bitter Death & of corroding Hell
jerusalem.e.illbk.43,milton.a.illbk.35,bitter Death & of corroding Hell
america.a.illbk.12,mhh.l.illbk.01,now barr'd out by the atlantic sea
america.a.illbk.12,mhh.b.illbk.25,now barr'd out by the atlantic sea
america.a.illbk.12,mhh.c.illbk.25,now barr'd out by the atlantic sea
america.a.illbk.12,mhh.h.illbk.25,now barr'd out by the atlantic sea
america.a.illbk.12,america.i.illbk.12,"Thus wept the Angel voice & as he wept the terrible blasts<br>Of trumpets, blew a loud alarm across the Atlantic deep.<br>No trumpets answer; no reply of clarions or of fifes,<br>Silent the Colonies remain and refuse the loud alarm.<br>On those vast shady hills between America & Albions shore;<br>Now barr'd out by the Atlantic sea: call'd Atlantean hills;<br>Because from their bright summits you may pass to the Golden world"
america.a.illbk.12,america.i.illbk.12,"An ancient palace, archetype of mighty Emperies,<br>Rears its immortal pinnacles, built in the forest of God<br>By Ariston the king of beauty for his stolen bride,<br>Here on their magic seats the thirteen Angels sat perturb'd"
america.a.illbk.12,america.i.illbk.12,For clouds from the Atlantic hover o'er the solemn roof
milton.d.illbk.38,milton.c.illbk.43,in Chasms of the Mundane Shell
milton.d.illbk.38,jerusalem.e.illbk.59,But when Luvah assumed the World of Urizen
milton.d.illbk.38,milton.d.illbk.44,in Chasms of the Mundane Shell
milton.d.illbk.38,milton.b.illbk.40,in Chasms of the Mundane Shell
milton.d.illbk.38,milton.a.illbk.40,in Chasms of the Mundane Shell
urizen.c.illbk.11,urizen.g.illbk.13,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.g.illbk.13,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.d.illbk.10,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.d.illbk.10,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.b.illbk.12,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.b.illbk.12,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.f.illbk.12,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.f.illbk.12,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.a.illbk.14,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.a.illbk.14,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.c.illbk.10,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,urizen.c.illbk.10,Age passed over;<br>And a state of dismal woe
urizen.c.illbk.11,milton.c.illbk.03,he threw his<br>Right Arm to the north
urizen.c.illbk.11,milton.c.illbk.03,Stampd the nether Abyss in trembling & howling & dismay
urizen.c.illbk.11,milton.d.illbk.03,he threw his<br>Right Arm to the north
urizen.c.illbk.11,milton.d.illbk.03,Stampd the nether Abyss in trembling & howling & dismay
lt3july1827.1.ltr.01,lt19may1826.1.ltr.01,6 Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt1aug1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt7june1825.1.ltr.01,Mr Linnell<br>6 Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt10november1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt27jan1827.1.ltr.01,Mr Linnell<br>6 Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt16july1826.1.ltr.01,Cirencester Place<br>FitzRoy Square
lt3july1827.1.ltr.01,lt31jan1826.1.ltr.01,6 Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt15march1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt29july1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt3july1827.1.ltr.01,lt25april1827.1.ltr.01,Mr Linnell<br>6 Cirencester Place<br>Fitzroy Square
jerusalem.e.illbk.84,jerusalem.e.illbk.79,to a narrow rock in the midst of the sea
jerusalem.e.illbk.84,jerusalem.e.illbk.66,the iron Spindle of destruction
bb515.2.comb.42,bb515.2.comb.01,"by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.1.comb.04,"by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.2.comb.36,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.1.comb.03,"by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.2.comb.39,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.1.comb.33,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.1.comb.39,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.1.comb.31,in & s<br>WB<br>Pubd. June 1st. 1797
bb515.2.comb.42,bb515.1.comb.36,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.2.comb.33,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.42,bb515.2.comb.31,in & s<br>WB<br>Pubd. June 1st. 1797
milton.d.illbk.08,jerusalem.e.illbk.30,Upon the Mountains of Albion a
milton.d.illbk.08,jerusalem.e.illbk.09,"That he who will not defend Truth, may be compell"
gates-child.d.illbk.09,gates-child.d.illbk.17,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-child.d.illbk.06,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-child.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-sexes.d.illbk.14,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-sexes.d.illbk.06,s.<br>Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-sexes.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-child.d.illbk.13,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-child.d.illbk.14,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.09,gates-sexes.d.illbk.13,Publishd 17 May 1793 by WBlake Lambeth
america.a.illbk.03,america.i.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embra"
america.a.illbk.03,america.i.illbk.03,"Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
urizen.b.illbk.16,urizen.f.illbk.16,The globe of life blood trembl
urizen.b.illbk.16,urizen.b.illbk.18,The globe of life blood trembl
urizen.b.illbk.16,urizen.a.illbk.17,The globe of life blood trembl
urizen.b.illbk.16,urizen.c.illbk.15,The globe of life blood trembl
urizen.b.illbk.16,urizen.d.illbk.16,The globe of life blood trembl
urizen.b.illbk.16,urizen.g.illbk.18,The globe of life blood trembl
europe.e.illbk.14,america.b.illbk.16,heard the voice of Albions Angel
europe.e.illbk.14,america.o.illbk.16,heard the voice of Albions Angel
europe.e.illbk.14,america.e.illbk.16,heard the voice of Albions Angel
europe.e.illbk.14,america.m.illbk.16,heard the voice of Albions Angel
mhh.b.illbk.09,mhh.g.illbk.16,the weak in courage is strong in cunning
mhh.b.illbk.09,mhh.i.illbk.16,the weak in courage is strong in cunning
mhh.b.illbk.09,mhh.e.illbk.16,the weak in courage is strong in cunning
america.a.illbk.02,europe.g.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.a.illbk.02,america.i.illbk.02,AMERICA<br>a<br>PROPHECY<br>LAMBETH<br>Printed by William Blake in the year 1793
america.a.illbk.02,europe.h.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.a.illbk.02,europe.e.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
gates-child.d.illbk.08,gates-child.d.illbk.10,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-child.d.illbk.01,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-child.d.illbk.04,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-child.d.illbk.05,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-child.d.illbk.12,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.18,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.05,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.10,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.04,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.01,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-child.d.illbk.18,Publishd by WBlake 17 May 1793
gates-child.d.illbk.08,gates-sexes.d.illbk.12,Publishd by WBlake 17 May 1793
bb435.1.comdes.12,bb435.1.comdes.04,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.04,"London, Published May 1st. 1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.09,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.09,"London, Published May 1st. 1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.07,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.07,"1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.10,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.10,"e. <br>London, Published May 1st. 1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.02,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.03,Drawn by W. Blake.<br>Etched by L. Schiavonetti
bb435.1.comdes.12,bb435.1.comdes.03,"London, Published May 1st. 1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.06,"London, Published May 1st. 1808, by Cadell & Davies, Strand"
bb435.1.comdes.12,bb435.1.comdes.11,Drawn by W. Blake.<br>Etched by L. Schiavonetti
